codigo,tipo,descricao,cidade,estado,data,ano,hora,aeronave_liberada,status_investigacao,aeronaves_envolvidas,ocorrencia_saida_pista,aeronave_tipo,aeronave_fabricante,motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_fase_operacao,aeronave_nivel_dano
43348,INCIDENTE,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DOS PINHAIS,PR,2010-12-02,2010,19:58:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,54,2000,BRASIL,CORRIDA APÓS POUSO,LEVE
43350,INCIDENTE,PERDA DE COMPONENTE NO SOLO,BELÉM,PA,2010-12-01,2010,20:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,139,1990,BRASIL,DECOLAGEM,NENHUM
43361,ACIDENTE,PERDA DE CONTROLE NO SOLO,PASSO FUNDO,RS,2010-11-30,2010,18:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,2,1950,BRASIL,POUSO,SUBSTANCIAL
43365,INCIDENTE,COLISÃO COM AVE,VITÓRIA,ES,2010-11-05,2010,09:06:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,1999,BRASIL,DECOLAGEM,LEVE
43374,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,UBERLÂNDIA,MG,2010-12-02,2010,22:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,152,2005,BRASIL,CRUZEIRO,NENHUM
43383,INCIDENTE,COM TREM DE POUSO,BELO HORIZONTE,MG,2010-12-03,2010,01:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,CIRCUITO DE TRÁFEGO,LEVE
43384,INCIDENTE,COM TREM DE POUSO,LAGES,SC,2010-12-01,2010,19:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,TWIN COMMANDER,PISTÃO,BIMOTOR,7,1961,BRASIL,CORRIDA APÓS POUSO,LEVE
43385,INCIDENTE,PERDA DE COMPONENTE NO SOLO,JOINVILLE,SC,2010-12-01,2010,17:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AMERICAN CHAMPION,PISTÃO,MONOMOTOR,2,2010,BRASIL,DECOLAGEM,NENHUM
43389,ACIDENTE,OUTROS,ANDARAÍ,BA,2010-11-09,2010,18:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,4,2008,BRASIL,DECOLAGEM,SUBSTANCIAL
43390,ACIDENTE,PANE SECA,PRADO,BA,2010-10-23,2010,16:10:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,4,1977,BRASIL,DESCIDA,LEVE
43392,ACIDENTE,INDETERMINADO,SÃO FÉLIX DO XINGU,PA,2010-11-05,2010,13:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,0,BRASIL,SUBIDA,DESTRUÍDA
43393,ACIDENTE,PANE SECA,ORIXIMINÁ,PA,2010-10-31,2010,16:35:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,4,1970,BRASIL,ESPECIALIZADA,SUBSTANCIAL
43403,ACIDENTE,FALHA DO MOTOR EM VOO,ARAÇATUBA,SP,2010-11-13,2010,23:30:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,0,0,ESTADOS UNIDOS,CRUZEIRO,SUBSTANCIAL
43404,ACIDENTE,PERDA DE CONTROLE EM VOO,BRAGANÇA PAULISTA,SP,2010-11-15,2010,17:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,2,1962,BRASIL,DECOLAGEM,SUBSTANCIAL
43405,INCIDENTE,F.O.D.,SÃO PAULO,SP,2010-11-16,2010,13:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,7,1986,BRASIL,TÁXI,LEVE
43406,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SÃO JOSÉ DOS PINHAIS,PR,2010-11-17,2010,20:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,FOKKER,JATO,BIMOTOR,107,1993,BRASIL,DESCIDA,LEVE
43407,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,CONFINS,MG,2010-11-01,2010,03:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,FOKKER,JATO,BIMOTOR,107,1992,BRASIL,SUBIDA,NENHUM
43414,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,MANAUS,AM,2010-12-05,2010,14:55:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,6,1973,BRASIL,TÁXI,LEVE
43439,INCIDENTE,TRÁFEGO AÉREO,MARINGÁ,PR,2010-08-04,2010,17:10:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1991,BRASIL,CIRCUITO DE TRÁFEGO,NENHUM
43446,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,URUGUAIANA,RS,2010-11-14,2010,11:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1976,BRASIL,ESPECIALIZADA,SUBSTANCIAL
43447,INCIDENTE,PERDA DE CONTROLE NO SOLO,VÁRZEA GRANDE,MT,2010-11-14,2010,09:45:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1992,BRASIL,DECOLAGEM,LEVE
43449,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPO LARGO,PR,2010-10-19,2010,15:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1993,BRASIL,ARREMETIDA NO SOLO,SUBSTANCIAL
43450,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,2010-11-04,2010,10:55:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,2,1992,BRASIL,TÁXI,SUBSTANCIAL
43451,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,ARARAQUARA,SP,2010-11-05,2010,22:36:00,INDETERMINADO,ATIVA,1,SIM,AVIÃO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,11,1996,BRASIL,DECOLAGEM,SUBSTANCIAL
43452,ACIDENTE,FALHA DO MOTOR EM VOO,OLÍMPIA,SP,2010-12-03,2010,12:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,6,1980,BRASIL,CRUZEIRO,SUBSTANCIAL
43454,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,LONDRINA,PR,2010-12-12,2010,23:33:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,TURBOÉLICE,BIMOTOR,8,0,BRASIL,CIRCUITO DE TRÁFEGO,DESTRUÍDA
43455,ACIDENTE,FALHA DO MOTOR EM VOO,BOM JESUS DO GALHO,MG,2010-12-09,2010,21:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,BIMOTOR,6,1973,BRASIL,CRUZEIRO,DESTRUÍDA
43457,INCIDENTE,COM TREM DE POUSO,SOROCABA,SP,2010-10-27,2010,17:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
43458,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ÁGUA BRANCA,AL,2010-12-11,2010,11:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,5,1978,BRASIL,VOO A BAIXA ALTURA,LEVE
43459,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,2010-10-28,2010,18:35:00,SIM,FINALIZADA,1,SIM,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,3,1993,BRASIL,DECOLAGEM,LEVE
43461,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BRASÍLIA,DF,2010-12-08,2010,22:00:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,156,1997,BRASIL,DESCIDA,NENHUM
43462,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,RIO DE JANEIRO,RJ,2010-12-13,2010,11:00:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,156,1993,BRASIL,SUBIDA,NENHUM
43463,INCIDENTE GRAVE,PANE SECA,GOIÂNIA,GO,2010-12-09,2010,14:35:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,6,1968,BRASIL,DESCIDA,NENHUM
43464,INCIDENTE,COM TREM DE POUSO,SINOP,MT,2010-12-10,2010,13:23:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1985,BRASIL,TÁXI,LEVE
43465,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,ARARAQUARA,SP,2010-12-05,2010,00:27:00,SIM,FINALIZADA,1,NÃO,AVIÃO,LEARJET,JATO,BIMOTOR,10,2001,BRASIL,CRUZEIRO,NENHUM
43466,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,ALAGOINHAS,BA,2010-12-03,2010,23:25:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,8,1973,BRASIL,CRUZEIRO,NENHUM
43467,INCIDENTE,OUTROS,GUARULHOS,SP,2010-10-30,2010,21:49:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,50,1994,BRASIL,APROXIMAÇÃO FINAL,NENHUM
43470,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SALVADOR,BA,2010-12-16,2010,19:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,156,1990,BRASIL,SUBIDA,NENHUM
43471,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,2010-12-14,2010,20:15:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,2,1998,BRASIL,ESPECIALIZADA,SUBSTANCIAL
43472,ACIDENTE,EXCURSÃO DE PISTA,PICOS,PI,2010-12-13,2010,12:30:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,BIMOTOR,10,1973,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
43473,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULOS NO SOLO,ITAITUBA,PA,2010-12-13,2010,19:25:00,INDETERMINADO,ATIVA,1,SIM,ANFÍBIO,LAKE AIRCRAFT,PISTÃO,MONOMOTOR,4,1980,BRASIL,CORRIDA APÓS POUSO,LEVE
43474,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,BELO HORIZONTE,MG,2010-12-20,2010,22:30:00,INDETERMINADO,FINALIZADA,1,SIM,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,1972,BRASIL,DECOLAGEM,LEVE
43480,ACIDENTE,FALHA DO MOTOR EM VOO,PRIMAVERA,PE,2010-11-03,2010,10:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,1,1975,BRASIL,DECOLAGEM,SUBSTANCIAL
43503,ACIDENTE,COM COMANDOS DE VOO,JOAÇABA,SC,2010-11-09,2010,13:25:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,AEROBRAVO LTDA,PISTÃO,MONOMOTOR,2,2008,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
43524,ACIDENTE,INDETERMINADO,BOM JESUS DO AMPARO,MG,2010-10-23,2010,03:00:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,1,2008,BRASIL,DESCIDA,SUBSTANCIAL
43527,INCIDENTE,COLISÃO COM AVE,RIO DE JANEIRO,RJ,2010-12-12,2010,19:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,154,2010,BRASIL,INDETERMINADA,LEVE
43531,INCIDENTE,COLISÃO COM AVE,MACAPÁ,AP,2010-12-16,2010,23:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,139,1990,BRASIL,DECOLAGEM,LEVE
43534,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,PARNAMIRIM,RN,2010-12-10,2010,13:45:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,156,1993,BRASIL,DESCIDA,LEVE
43538,INCIDENTE,COLISÃO COM AVE,CAMPINAS,SP,2010-11-25,2010,08:44:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,125,2009,BRASIL,APROXIMAÇÃO FINAL,LEVE
43547,INCIDENTE,COLISÃO COM AVE,PORTO SEGURO,BA,2010-12-24,2010,14:58:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,2010,BRASIL,SUBIDA,LEVE
43548,INCIDENTE,COLISÃO COM AVE,SÃO PAULO,SP,2010-12-26,2010,22:10:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,154,2007,BRASIL,SUBIDA,LEVE
43551,INCIDENTE,COLISÃO COM AVE,RECIFE,PE,2010-12-27,2010,13:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,2002,BRASIL,POUSO,LEVE
43555,INCIDENTE,COLISÃO COM AVE,BELO HORIZONTE,MG,2010-12-20,2010,20:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,LEARJET,JATO,BIMOTOR,10,1980,BRASIL,DESCIDA,LEVE
43572,INCIDENTE,COLISÃO COM AVE,FLORIANÓPOLIS,SC,2010-09-18,2010,18:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,112,2008,BRASIL,DECOLAGEM,LEVE
43578,INCIDENTE,COLISÃO COM AVE,RIO DE JANEIRO,RJ,2010-10-04,2010,12:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,FOKKER,JATO,BIMOTOR,107,1992,BRASIL,DECOLAGEM,LEVE
43581,INCIDENTE,COLISÃO COM AVE,MONTES CLAROS,MG,2010-10-22,2010,13:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,LEARJET,JATO,BIMOTOR,10,1995,BRASIL,APROXIMAÇÃO FINAL,LEVE
43589,INCIDENTE,COLISÃO COM AVE,FLORIANÓPOLIS,SC,2010-09-09,2010,03:26:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,2002,BRASIL,INDETERMINADA,LEVE
43603,INCIDENTE,COLISÃO COM AVE,SÃO PAULO,SP,2010-12-01,2010,17:56:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,2006,BRASIL,APROXIMAÇÃO FINAL,LEVE
43610,INCIDENTE,COLISÃO COM AVE,MACAÉ,RJ,2010-12-04,2010,20:43:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,EUROCOPTER FRANCE,TURBOEIXO,BIMOTOR,21,2008,BRASIL,CRUZEIRO,LEVE
43619,INCIDENTE,COLISÃO COM AVE,JOÃO PESSOA,PB,2010-10-13,2010,14:55:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AIRCRAFT INDUSTRIES,TURBOÉLICE,BIMOTOR,21,2010,BRASIL,SUBIDA,LEVE
43620,INCIDENTE,COLISÃO COM AVE,BELÉM,PA,2010-11-14,2010,08:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,139,1990,BRASIL,DECOLAGEM,LEVE
43628,ACIDENTE,POUSO SEM TREM,CAIRU,BA,2011-01-05,2011,19:40:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,10,1976,BRASIL,POUSO,SUBSTANCIAL
43629,ACIDENTE,PERDA DE CONTROLE EM VOO,MOGI DAS CRUZES,SP,2011-01-07,2011,15:45:00,INDETERMINADO,ATIVA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,2,1991,BRASIL,MANOBRA,SUBSTANCIAL
43630,INCIDENTE,FALHA DO MOTOR EM VOO,COLINA,SP,2011-01-06,2011,11:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AIR TRACTOR,PISTÃO,MONOMOTOR,1,1994,BRASIL,ESPECIALIZADA,LEVE
43631,INCIDENTE,FALHA DO MOTOR EM VOO,CONFINS,MG,2011-01-05,2011,15:36:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,197,2009,BRASIL,DESCIDA,NENHUM
43633,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIBEIRÃO PRETO,SP,2011-01-01,2011,19:35:00,INDETERMINADO,ATIVA,1,SIM,AVIÃO,EMBRAER,JATO,BIMOTOR,54,2001,BRASIL,CORRIDA APÓS POUSO,NENHUM
43634,INCIDENTE,COM TREM DE POUSO,MARÍLIA,SP,2011-01-11,2011,09:10:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,50,1993,BRASIL,DECOLAGEM,LEVE
43637,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,2011-01-09,2011,21:32:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,MCDONNELL DOUGLAS,PISTÃO,TRIMOTOR,0,1980,ESTADOS UNIDOS,CORRIDA APÓS POUSO,LEVE
43639,INCIDENTE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,2011-01-09,2011,18:58:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,TURBOÉLICE,BIMOTOR,11,0,BRASIL,TÁXI,NENHUM
43642,INCIDENTE,PERDA DE CONTROLE NO SOLO,BAURU,SP,2011-01-05,2011,22:06:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,3,1993,BRASIL,CORRIDA APÓS POUSO,LEVE
43643,INCIDENTE,ESTOURO DE PNEU,RIO DE JANEIRO,RJ,2011-01-02,2011,17:18:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,XAVANTE,PISTÃO,MONOMOTOR,2,1978,BRASIL,CORRIDA APÓS POUSO,NENHUM
43648,INCIDENTE,COLISÃO COM AVE,TELÊMACO BORBA,PR,2011-01-04,2011,15:20:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1981,BRASIL,CRUZEIRO,LEVE
43649,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,NÃO IDENTIFICADA,PE,2011-01-10,2011,03:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,184,2008,BRASIL,DESCIDA,NENHUM
43652,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO,RJ,2011-01-09,2011,21:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,CIRCUITO DE TRÁFEGO,NENHUM
43653,INCIDENTE,OUTROS,VITÓRIA,ES,2011-01-10,2011,14:15:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,SIKORSKY AIRCRAFT,TURBOEIXO,BIMOTOR,14,1980,BRASIL,CRUZEIRO,NENHUM
43655,INCIDENTE,ESTOURO DE PNEU,MACAÉ,RJ,2011-11-10,2011,18:35:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,AGUSTA,TURBOEIXO,BIMOTOR,17,2009,BRASIL,POUSO,NENHUM
43656,ACIDENTE,PERDA DE CONTROLE NO SOLO,MARICÁ,RJ,2011-01-11,2011,15:45:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,HUGHES HELICOPTER,PISTÃO,MONOMOTOR,2,1964,BRASIL,DECOLAGEM,DESTRUÍDA
43657,ACIDENTE,PERDA DE CONTROLE EM VOO,DOM PEDRITO,RS,2011-01-11,2011,19:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1975,BRASIL,DECOLAGEM,SUBSTANCIAL
43658,ACIDENTE,PERDA DE CONTROLE EM VOO,CORUPÁ,SC,2011-01-03,2011,12:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,1,1970,BRASIL,OUTRA FASE,SUBSTANCIAL
43667,INCIDENTE,OUTROS,ARACAJU,SE,2010-12-10,2010,20:25:00,SIM,FINALIZADA,1,NÃO,ULTRALEVE,HENRIQUE HAMILTON CERQUEIRA SANTOS,PISTÃO,MONOMOTOR,2,2009,BRASIL,TÁXI,LEVE
43668,INCIDENTE GRAVE,EXCURSÃO DE PISTA,ELDORADO DO SUL,RS,2010-12-08,2010,15:40:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1979,BRASIL,POUSO,SUBSTANCIAL
43671,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPO GRANDE,MS,2010-10-30,2010,14:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,113,2009,BRASIL,SUBIDA,NENHUM
43678,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,2010-11-10,2010,03:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,6,1992,BRASIL,DECOLAGEM,LEVE
43680,INCIDENTE,ESTOURO DE PNEU,CURITIBA,PR,2010-10-30,2010,10:25:00,SIM,FINALIZADA,1,NÃO,AVIÃO,MCDONNELL DOUGLAS,PISTÃO,TRIMOTOR,0,1980,ESTADOS UNIDOS,CORRIDA APÓS POUSO,LEVE
43684,INCIDENTE,FALHA DO MOTOR EM VOO,CAMPO GRANDE,MS,2010-10-21,2010,09:45:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1969,BRASIL,SUBIDA,NENHUM
43685,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BRASÍLIA,DF,2010-10-04,2010,13:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,HAWKER BEECHCRAFT,JATO,BIMOTOR,8,2008,BRASIL,CRUZEIRO,NENHUM
43692,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,2010-10-25,2010,15:20:00,SIM,FINALIZADA,1,NÃO,AVIÃO,MITSUBISHI,TURBOÉLICE,BIMOTOR,11,1978,BRASIL,OUTRA FASE,NENHUM
43697,INCIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,ITANHAÉM,SP,2010-10-24,2010,14:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CIA AERONAUTICA PAULISTA,PISTÃO,MONOMOTOR,2,1948,BRASIL,MANOBRA,NENHUM
43699,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO,RJ,2010-10-23,2010,17:43:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1950,BRASIL,POUSO,NENHUM
43700,INCIDENTE,PERDA DE CONTROLE NO SOLO,GOIÂNIA,GO,2010-10-22,2010,11:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1990,BRASIL,CORRIDA APÓS POUSO,LEVE
43702,ACIDENTE,FALHA DO MOTOR EM VOO,RIO BRANCO,AC,2011-01-21,2011,17:35:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,11,2009,BRASIL,APROXIMAÇÃO FINAL,SUBSTANCIAL
43703,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPO VERDE,MT,2011-01-15,2011,19:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,2004,BRASIL,POUSO,SUBSTANCIAL
43704,ACIDENTE,FALHA ESTRUTURAL,MOSTARDAS,RS,2011-01-17,2011,16:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1975,BRASIL,OUTRA FASE,DESTRUÍDA
43705,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,SENADOR CANEDO,GO,2011-01-14,2011,20:10:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,TURBOÉLICE,BIMOTOR,12,1981,BRASIL,APROXIMAÇÃO FINAL,DESTRUÍDA
43706,ACIDENTE,FALHA DO MOTOR EM VOO,ENVIRA,AM,2011-01-19,2011,22:10:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,7,1980,BRASIL,CRUZEIRO,SUBSTANCIAL
43707,INCIDENTE,FALHA DO MOTOR EM VOO,CAMPINAS,SP,2011-01-20,2011,14:23:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,71,1998,BRASIL,SUBIDA,NENHUM
43711,INCIDENTE,OUTROS,RIO BRANCO,AC,2011-01-20,2011,17:58:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,BIMOTOR,6,1992,BRASIL,CORRIDA APÓS POUSO,NENHUM
